id,candidato,data_ited,conversation_id,referenced_tweet_id
1596096429382324224,Lula,2022-11-26,1596096429382324224,
1596478114984501249,Lula,2022-11-27,1596478114984501249,
1596870968705572864,Lula,2022-11-28,1596870968705572864,1596831925011972096
1597370321493192705,Lula,2022-11-29,1597370321493192705,
1597299115494641664,Lula,2022-11-29,1597299115494641664,
1597178543515242496,Lula,2022-11-29,1597178543515242496,
1597686604784898048,Lula,2022-11-30,1597686602918428673,1597686602918428673
1597686602918428673,Lula,2022-11-30,1597686602918428673,
1597587218423779329,Lula,2022-11-30,1597587218423779329,
1597542286145249281,Lula,2022-11-30,1597542286145249281,
1597407126195867648,Lula,2022-11-30,1597407126195867648,
1598021080681447425,Lula,2022-12-01,1598021080681447425,
1598018486634414081,Lula,2022-12-01,1598018486634414081,1597987125949263873
1597981317244719104,Lula,2022-12-01,1597981317244719104,
1597956015290736641,Lula,2022-12-01,1597956015290736641,
1597931839120777217,Lula,2022-12-01,1597931839120777217,
1598458995261456386,Lula,2022-12-02,1598458995261456386,
1598408554607947776,Lula,2022-12-02,1598408554607947776,
1598381584859729931,Lula,2022-12-02,1598381584859729931,1598343358887469058
1598337798934781959,Lula,2022-12-02,1598337798934781959,
1598303831242076161,Lula,2022-12-02,1598303831242076161,
1598264066476503040,Lula,2022-12-02,1598264066476503040,
1598106614091116545,Lula,2022-12-02,1598106614091116545,
1598825694225653760,Lula,2022-12-03,1598825694225653760,
1598740127643308045,Lula,2022-12-03,1598740127643308045,
1598717459460145155,Lula,2022-12-03,1598717459460145155,
1598710879800786945,Lula,2022-12-03,1598710879800786945,
1598710316766052356,Lula,2022-12-03,1598710316766052356,
1598702554136940545,Lula,2022-12-03,1598702554136940545,
1598701257669365760,Lula,2022-12-03,1598701257669365760,
1598692980105281544,Lula,2022-12-03,1598663699312566272,1598663701485293576
1598663701485293576,Lula,2022-12-03,1598663699312566272,1598663699312566272
1598663699312566272,Lula,2022-12-03,1598663699312566272,
1598653790823059458,Lula,2022-12-03,1598653790823059458,
1598997153275604996,Lula,2022-12-04,1598997153275604996,
1599909935185174528,Lula,2022-12-06,1599909935185174528,
1599878835226365952,Lula,2022-12-06,1599878835226365952,
1599810302891393025,Lula,2022-12-06,1599810302891393025,
1599713610150055937,Lula,2022-12-06,1599713610150055937,
1600242893922349056,Lula,2022-12-07,1600242893922349056,1600230594473914368
1600223659641430016,Lula,2022-12-07,1600223659641430016,
1600200343475716096,Lula,2022-12-07,1600200343475716096,
1600194988893442048,Lula,2022-12-07,1600194988893442048,
1600100703376011264,Lula,2022-12-07,1600100703376011264,
1600618148365049856,Lula,2022-12-08,1600618148365049856,
1600590634112675841,Lula,2022-12-08,1600590634112675841,
1600558520268918784,Lula,2022-12-08,1600558520268918784,
1600522220970938371,Lula,2022-12-08,1600522220970938371,
1600506603790286848,Lula,2022-12-08,1600506603790286848,
1600503112632238081,Lula,2022-12-08,1600503112632238081,
1600999951361724417,Lula,2022-12-09,1600999951361724417,
1600980476755595264,Lula,2022-12-09,1600980476755595264,
1600943407870144512,Lula,2022-12-09,1600943407870144512,
1600935509244538882,Lula,2022-12-09,1600935507340365824,1600935507340365824
1600935507340365824,Lula,2022-12-09,1600935507340365824,
1600913630773809152,Lula,2022-12-09,1600913630773809152,
1600904808570814465,Lula,2022-12-09,1600904808570814465,
1600886441017741312,Lula,2022-12-09,1600886441017741312,
1600827695935655936,Lula,2022-12-09,1600827695935655936,
1601286934193524737,Lula,2022-12-10,1601286934193524737,
1601226983840833536,Lula,2022-12-10,1601226983840833536,
1601226273686110208,Lula,2022-12-10,1601226273686110208,
1601225767299731457,Lula,2022-12-10,1601225767299731457,
1601225245515743232,Lula,2022-12-10,1601225243741540352,1601225243741540352
1601225243741540352,Lula,2022-12-10,1601225243741540352,
1601215191290904576,Lula,2022-12-10,1601215160081080323,1601215185020018688
1601215185020018688,Lula,2022-12-10,1601215160081080323,1601215179307778049
1601215179307778049,Lula,2022-12-10,1601215160081080323,1601215171820949505
1601215171820949505,Lula,2022-12-10,1601215160081080323,1601215166045392896
1601215166045392896,Lula,2022-12-10,1601215160081080323,1601215160081080323
1601215160081080323,Lula,2022-12-10,1601215160081080323,
1601213369943732227,Lula,2022-12-10,1601213369943732227,
1601163451467907073,Lula,2022-12-10,1601163451467907073,
1601697219765501952,Lula,2022-12-11,1601697219765501952,
1601548501166395393,Lula,2022-12-11,1601548501166395393,
1601380404174327808,Lula,2022-12-11,1601380404174327808,
1602059187546120193,Lula,2022-12-12,1602059187546120193,
1601953534819422208,Lula,2022-12-12,1600973807308578816,1600973807308578816
1601903673092751363,Lula,2022-12-12,1601903673092751363,
1602438228669243397,Lula,2022-12-13,1602387747930402816,1602387747930402816
1602430153468280832,Lula,2022-12-13,1602378443026763776,1602378443026763776
1602421765892100097,Lula,2022-12-13,1602421765892100097,
1602365107350245398,Lula,2022-12-13,1602365107350245398,
1602362466020855822,Lula,2022-12-13,1602362466020855822,
1602361731543699473,Lula,2022-12-13,1602361731543699473,
1602361507010023434,Lula,2022-12-13,1602361507010023434,
1602361252424126464,Lula,2022-12-13,1602361252424126464,
1602361002099707933,Lula,2022-12-13,1602361002099707933,
1602360767050825729,Lula,2022-12-13,1602360767050825729,
1602360557524455440,Lula,2022-12-13,1602360556144529421,1602360556144529421
1602360556144529421,Lula,2022-12-13,1602360556144529421,
1602360327215222806,Lula,2022-12-13,1602360323830419459,1602360325487169541
1602360325487169541,Lula,2022-12-13,1602360323830419459,1602360323830419459
1602360323830419459,Lula,2022-12-13,1602360323830419459,
1602359790491275265,Lula,2022-12-13,1602359790491275265,
1602359690725396482,Lula,2022-12-13,1602359690725396482,
1602359598069026830,Lula,2022-12-13,1602359598069026830,
1602359480938893342,Lula,2022-12-13,1602359480938893342,
1602359088297418752,Lula,2022-12-13,1602359088297418752,
1602353883644588032,Lula,2022-12-13,1602353883644588032,
1602265355430334464,Lula,2022-12-13,1602265355430334464,
1602109146702151682,Lula,2022-12-13,1602109146702151682,
1602091893588123648,Lula,2022-12-13,1602091893588123648,
1602790352112467970,Lula,2022-12-14,1601215160081080323,1601215191290904576
1602777318791196673,Lula,2022-12-14,1602777318791196673,
1602768808065740800,Lula,2022-12-14,1602768808065740800,
1602750686663512064,Lula,2022-12-14,1602750686663512064,
1602746045619912704,Lula,2022-12-14,1602746045619912704,
1602743053206556672,Lula,2022-12-14,1602743053206556672,
1602742421070450688,Lula,2022-12-14,1602742421070450688,
1602742194280230912,Lula,2022-12-14,1602742192438759426,1602742192438759426
1602742192438759426,Lula,2022-12-14,1602742192438759426,
1602741048085999617,Lula,2022-12-14,1602741048085999617,
1602740687740338176,Lula,2022-12-14,1602740687740338176,
1602740403676946432,Lula,2022-12-14,1602740401013661700,1602740401013661700
1602740401013661700,Lula,2022-12-14,1602740401013661700,
1602740129436688387,Lula,2022-12-14,1602740129436688387,
1602737786242605059,Lula,2022-12-14,1602737786242605059,
1602727687541620736,Lula,2022-12-14,1602727687541620736,
1602672310523133952,Lula,2022-12-14,1602672310523133952,
1602619110264807424,Lula,2022-12-14,1602619110264807424,
1602461770798563329,Lula,2022-12-14,1602461770798563329,
1603152336196624384,Lula,2022-12-15,1603152336196624384,
1603096368070942721,Lula,2022-12-15,1603096368070942721,
1603073859871248384,Lula,2022-12-15,1603073859871248384,1602973207849570305
1603062919599906817,Lula,2022-12-15,1603062919599906817,
1603048563306627074,Lula,2022-12-15,1603048563306627074,
1603016865562894338,Lula,2022-12-15,1603016865562894338,
1602974837319864320,Lula,2022-12-15,1602974837319864320,
1602831984908189698,Lula,2022-12-15,1602831984908189698,
1602816650331492353,Lula,2022-12-15,1602816650331492353,
1603496764291842048,Lula,2022-12-16,1603496764291842048,
1603449462915039232,Lula,2022-12-16,1603449462915039232,
1603412272688291840,Lula,2022-12-16,1603412272688291840,
1603412139045257219,Lula,2022-12-16,1603412139045257219,
1603411817115648003,Lula,2022-12-16,1603411817115648003,
1603411142877011970,Lula,2022-12-16,1603411142877011970,
1603410883169992705,Lula,2022-12-16,1603410883169992705,
1603400062612418560,Lula,2022-12-16,1603400062612418560,
1603336952178163717,Lula,2022-12-16,1603336952178163717,
1603179547268112384,Lula,2022-12-16,1603179547268112384,
1603844636614791168,Lula,2022-12-17,1603844636614791168,1603831149595328524
1603824817441996818,Lula,2022-12-17,1603824817441996818,
1603777047079297025,Lula,2022-12-17,1603777047079297025,
1603696464110256131,Lula,2022-12-17,1603696464110256131,
1604257222736887809,Lula,2022-12-18,1604257222736887809,
1604219257545543682,Lula,2022-12-18,1604219257545543682,
1604164041689427968,Lula,2022-12-18,1604164041689427968,
1604106944415141888,Lula,2022-12-18,1604106944415141888,
1604063543246069760,Lula,2022-12-18,1604063543246069760,
1604539948748754946,Lula,2022-12-19,1604539948748754946,
1604434464976814080,Lula,2022-12-19,1604434464976814080,
1604904551848366080,Lula,2022-12-20,1604904551848366080,1604861300558929924
1604867763129966592,Lula,2022-12-20,1604867763129966592,
1604860528610144256,Lula,2022-12-20,1604860528610144256,
1604780512178049026,Lula,2022-12-20,1604780512178049026,
1605292985935360001,Lula,2022-12-21,1605292985935360001,
1605219180835381254,Lula,2022-12-21,1605219180835381254,
1605191365234769922,Lula,2022-12-21,1605191365234769922,1604966216417906691
1605145569793548289,Lula,2022-12-21,1605145569793548289,
1605680754779906057,Lula,2022-12-22,1605665799837982721,1605665799837982721
1605653039976976384,Lula,2022-12-22,1605653039976976384,
1605603095194456065,Lula,2022-12-22,1605603095194456065,
1605544779072143360,Lula,2022-12-22,1605544779072143360,
1605510101816594433,Lula,2022-12-22,1605510101816594433,
1605354421528977409,Lula,2022-12-22,1605354421528977409,
1606067018616406021,Lula,2022-12-23,1606067018616406021,
1606041689927229440,Lula,2022-12-23,1606041689927229440,
1606012493981052928,Lula,2022-12-23,1606012469578633216,1606012488629202945
1606012488629202945,Lula,2022-12-23,1606012469578633216,1606012482278920192
1606012482278920192,Lula,2022-12-23,1606012469578633216,1606012474720784384
1606012474720784384,Lula,2022-12-23,1606012469578633216,1606012469578633216
1606012469578633216,Lula,2022-12-23,1606012469578633216,
1605972014015340544,Lula,2022-12-23,1605972014015340544,
1605970784689668101,Lula,2022-12-23,1605970784689668101,
1605943741964947457,Lula,2022-12-23,1605943741964947457,
1605943020536438784,Lula,2022-12-23,1605943020536438784,
1605937119360229376,Lula,2022-12-23,1601215160081080323,1605936762777309184
1605936762777309184,Lula,2022-12-23,1601215160081080323,1605936758448857093
1605936758448857093,Lula,2022-12-23,1601215160081080323,1605936754195763201
1605936754195763201,Lula,2022-12-23,1601215160081080323,1605936282634526721
1605936282634526721,Lula,2022-12-23,1601215160081080323,1605936279132200962
1605936279132200962,Lula,2022-12-23,1601215160081080323,1605936273708957698
1605936273708957698,Lula,2022-12-23,1601215160081080323,1605935779364147201
1605935779364147201,Lula,2022-12-23,1601215160081080323,1605935774788190210
1605935774788190210,Lula,2022-12-23,1601215160081080323,1605935097391173632
1605935097391173632,Lula,2022-12-23,1601215160081080323,1605935091720417280
1605935091720417280,Lula,2022-12-23,1601215160081080323,1605935086683279363
1605935086683279363,Lula,2022-12-23,1601215160081080323,1605935080634998785
1605935080634998785,Lula,2022-12-23,1601215160081080323,1605935075387899911
1605935075387899911,Lula,2022-12-23,1601215160081080323,1605935071117987840
1605935071117987840,Lula,2022-12-23,1601215160081080323,1602790352112467970
1605933745160482817,Lula,2022-12-23,1605933745160482817,
1605929748693102592,Lula,2022-12-23,1605929748693102592,
1605928171240443905,Lula,2022-12-23,1605928171240443905,
1605922944651530240,Lula,2022-12-23,1605922944651530240,
1605871398945185792,Lula,2022-12-23,1605871398945185792,
1606386950948196361,Lula,2022-12-24,1606386950948196361,1605934300452589568
1606363592856567828,Lula,2022-12-24,1606300575888465920,1606300575888465920
1606302775733895172,Lula,2022-12-24,1606302775733895172,1606258319940759552
1606244138763948032,Lula,2022-12-24,1606244138763948032,
1606100004875141123,Lula,2022-12-24,1606100004875141123,
1606081934513168384,Lula,2022-12-24,1606081934513168384,
1606650015862120451,Lula,2022-12-25,1606650003811966976,1606650013307871233
1606650013307871233,Lula,2022-12-25,1606650003811966976,1606650010963247105
1606650010963247105,Lula,2022-12-25,1606650003811966976,1606650008438276099
1606650008438276099,Lula,2022-12-25,1606650003811966976,1606650006164971524
1606650006164971524,Lula,2022-12-25,1606650003811966976,1606650003811966976
1606650003811966976,Lula,2022-12-25,1606650003811966976,
1607490333293649920,Lula,2022-12-27,1607490333293649920,1607366295896432641
1607454843152515074,Lula,2022-12-27,1607454843152515074,
1607431203464052737,Lula,2022-12-27,1607431203464052737,
1607330169341071360,Lula,2022-12-27,1607330169341071360,
1607872599790391296,Lula,2022-12-28,1607872599790391296,
1607849553059012608,Lula,2022-12-28,1607849553059012608,1607825366164406274
1607801246227783682,Lula,2022-12-28,1607801246227783682,
1607766994635341828,Lula,2022-12-28,1607766994635341828,
1607752327988928513,Lula,2022-12-28,1607752327988928513,
1607680193535016962,Lula,2022-12-28,1607680193535016962,
1607551285070381057,Lula,2022-12-28,1607551285070381057,
1608221840698220546,Lula,2022-12-29,1608221840698220546,
1608176234944421893,Lula,2022-12-29,1608176234944421893,
1608150241638862849,Lula,2022-12-29,1608150241638862849,
1608130488194973696,Lula,2022-12-29,1608130488194973696,
1608094258103205889,Lula,2022-12-29,1608094258103205889,
1608058865027018752,Lula,2022-12-29,1608058865027018752,
1607906668876279808,Lula,2022-12-29,1607906668876279808,
1608560084757405696,Lula,2022-12-30,1608560073047158784,1608560081221881856
1608560081221881856,Lula,2022-12-30,1608560073047158784,1608560078487003138
1608560078487003138,Lula,2022-12-30,1608560073047158784,1608560073047158784
1608560073047158784,Lula,2022-12-30,1608560073047158784,
1608532863590301698,Lula,2022-12-30,1608532863590301698,
1608510954664345601,Lula,2022-12-30,1608510954664345601,
1608498013919494145,Lula,2022-12-30,1601215160081080323,1608491028750761984
1608495850250186752,Lula,2022-12-30,1608495850250186752,
1608495630820986880,Lula,2022-12-30,1608495630820986880,
1608491028750761984,Lula,2022-12-30,1601215160081080323,1608491017543770112
1608491017543770112,Lula,2022-12-30,1601215160081080323,1608491005610790918
1608491005610790918,Lula,2022-12-30,1601215160081080323,1608490994043084801
1608490994043084801,Lula,2022-12-30,1601215160081080323,1608490982445830146
1608490982445830146,Lula,2022-12-30,1601215160081080323,1608490968688300034
1608490968688300034,Lula,2022-12-30,1601215160081080323,1608490957414043649
1608490957414043649,Lula,2022-12-30,1601215160081080323,1608490942574596098
1608490942574596098,Lula,2022-12-30,1601215160081080323,1608490916133703683
1608490916133703683,Lula,2022-12-30,1601215160081080323,1608490902473048065
1608490902473048065,Lula,2022-12-30,1601215160081080323,1608490889093189634
1608490889093189634,Lula,2022-12-30,1601215160081080323,1608490876011171840
1608490876011171840,Lula,2022-12-30,1601215160081080323,1608490860215406593
1608490860215406593,Lula,2022-12-30,1601215160081080323,1608490848521437187
1608490848521437187,Lula,2022-12-30,1601215160081080323,1608490835082870787
1608490835082870787,Lula,2022-12-30,1601215160081080323,1608490821677875201
1608490821677875201,Lula,2022-12-30,1601215160081080323,1605937119360229376
1608490594191507458,Lula,2022-12-30,1608490594191507458,
1608489603886977025,Lula,2022-12-30,1608489603886977025,
1608469710466871297,Lula,2022-12-30,1608469710466871297,
1608409209519099904,Lula,2022-12-30,1608409209519099904,
1608272233486749698,Lula,2022-12-30,1608272233486749698,
1608252997456248835,Lula,2022-12-30,1608252997456248835,
1608969413918871556,Lula,2022-12-31,1608969413918871556,
1608932333478117376,Lula,2022-12-31,1608932333478117376,
1608876871399407616,Lula,2022-12-31,1608876871399407616,
1608857727132139520,Lula,2022-12-31,1608857727132139520,
1608768624852078593,Lula,2022-12-31,1608768624852078593,
1609337803917168640,Lula,2023-01-01,1609337803917168640,
1609317388717023232,Lula,2023-01-01,1609314466637783041,1609314466637783041
1609314466637783041,Lula,2023-01-01,1609314466637783041,
1609168543572189184,Lula,2023-01-01,1609168543572189184,
1609669605257273344,Lula,2023-01-02,1609669568745676802,1609669600899223553
1609669600899223553,Lula,2023-01-02,1609669568745676802,1609669595748773890
1609669595748773890,Lula,2023-01-02,1609669568745676802,1609669591218765830
1609669591218765830,Lula,2023-01-02,1609669568745676802,1609669587200606208
1609669587200606208,Lula,2023-01-02,1609669568745676802,1609669583157207040
1609669583157207040,Lula,2023-01-02,1609669568745676802,1609669578292068352
1609669578292068352,Lula,2023-01-02,1609669568745676802,1609669573653168128
1609669573653168128,Lula,2023-01-02,1609669568745676802,1609669568745676802
1609669568745676802,Lula,2023-01-02,1609669568745676802,
1609657796378730496,Lula,2023-01-02,1609657796378730496,
1609651572715184129,Lula,2023-01-02,1609651572715184129,
1609649643066986500,Lula,2023-01-02,1609649643066986500,
1609649587492356096,Lula,2023-01-02,1609649587492356096,
1609649355581014020,Lula,2023-01-02,1609649355581014020,
1609649035106811905,Lula,2023-01-02,1609649035106811905,
1609648930299445254,Lula,2023-01-02,1609648930299445254,
1609648607367405574,Lula,2023-01-02,1609648607367405574,
1609648464178077699,Lula,2023-01-02,1609648464178077699,
1609648343575154694,Lula,2023-01-02,1609648343575154694,
1609647383805296642,Lula,2023-01-02,1609647383805296642,
1609647288850292738,Lula,2023-01-02,1609647288850292738,
1609647029382266881,Lula,2023-01-02,1609647024688840705,1609647026970427393
1609647026970427393,Lula,2023-01-02,1609647024688840705,1609647024688840705
1609647024688840705,Lula,2023-01-02,1609647024688840705,
1609646541664387072,Lula,2023-01-02,1609646539261050880,1609646539261050880
1609646539261050880,Lula,2023-01-02,1609646539261050880,
1609646446038470657,Lula,2023-01-02,1609646446038470657,
1609646247111004161,Lula,2023-01-02,1609646247111004161,
1609645664249561089,Lula,2023-01-02,1609645664249561089,
1609645339803324418,Lula,2023-01-02,1609645339803324418,
1609645032725970944,Lula,2023-01-02,1609645032725970944,
1609644698960003072,Lula,2023-01-02,1609644698960003072,
1609644621465882631,Lula,2023-01-02,1609644621465882631,
1609644473201627136,Lula,2023-01-02,1609644473201627136,
1609644294633320448,Lula,2023-01-02,1609644294633320448,
1609644075501731840,Lula,2023-01-02,1609644073085796353,1609644073085796353
1609644073085796353,Lula,2023-01-02,1609644073085796353,
1609643746211102722,Lula,2023-01-02,1609643746211102722,
1609643629529948160,Lula,2023-01-02,1609643629529948160,
1609643504300326922,Lula,2023-01-02,1609643504300326922,
1609643298347712512,Lula,2023-01-02,1609643298347712512,
1609643063114186753,Lula,2023-01-02,1609642979517399044,1609642979517399044
1609642979517399044,Lula,2023-01-02,1609642979517399044,
1609642835724193794,Lula,2023-01-02,1609642835724193794,
1609623447985954817,Lula,2023-01-02,1609623447985954817,
1609622928915664896,Lula,2023-01-02,1609622928915664896,
1609622505148366849,Lula,2023-01-02,1609622505148366849,
1609622465147174912,Lula,2023-01-02,1609622465147174912,
1609622260314251264,Lula,2023-01-02,1609622260314251264,
1609622237614686208,Lula,2023-01-02,1609622237614686208,
1609622218157309952,Lula,2023-01-02,1609622218157309952,
1609622168110776321,Lula,2023-01-02,1609622168110776321,
1609621560792600576,Lula,2023-01-02,1609621560792600576,
1609621349231624195,Lula,2023-01-02,1609621349231624195,
1609621265370996736,Lula,2023-01-02,1609621265370996736,
1609621009006755840,Lula,2023-01-02,1609621009006755840,
1609620944586162177,Lula,2023-01-02,1609620942006751232,1609620942006751232
1609620942006751232,Lula,2023-01-02,1609620942006751232,
1609620727631683587,Lula,2023-01-02,1609619901345415169,1609619901345415169
1609619917619216384,Lula,2023-01-02,1609619917619216384,
1609619901345415169,Lula,2023-01-02,1609619901345415169,
1609619720495370242,Lula,2023-01-02,1609619598344704004,1609619598344704004
1609619598344704004,Lula,2023-01-02,1609619598344704004,
1609619207494291456,Lula,2023-01-02,1609619207494291456,
1609618843042709512,Lula,2023-01-02,1609618843042709512,
1609618300807548928,Lula,2023-01-02,1609618300807548928,
1609618259678035974,Lula,2023-01-02,1609618259678035974,
1609618177473888256,Lula,2023-01-02,1609618177473888256,
1609617867250475008,Lula,2023-01-02,1609617867250475008,
1609617830173106176,Lula,2023-01-02,1609617830173106176,
1609617468460244995,Lula,2023-01-02,1609617468460244995,
1609617396167327744,Lula,2023-01-02,1609617396167327744,
1609617142814498818,Lula,2023-01-02,1609617142814498818,
1609616928242339843,Lula,2023-01-02,1609616922890354688,1609616922890354688
1609616922890354688,Lula,2023-01-02,1609616922890354688,
1609616629251592192,Lula,2023-01-02,1609616629251592192,
1609616569193086984,Lula,2023-01-02,1609616323595702280,1609616323595702280
1609616323595702280,Lula,2023-01-02,1609616323595702280,
1609616025795837954,Lula,2023-01-02,1609616025795837954,
1609615927468761090,Lula,2023-01-02,1609615920762085379,1609615920762085379
1609615920762085379,Lula,2023-01-02,1609615920762085379,
1609615784900173825,Lula,2023-01-02,1609615784900173825,
1609615249182711808,Lula,2023-01-02,1609615249182711808,
1609615197349576704,Lula,2023-01-02,1609615147496263680,1609615147496263680
1609615147496263680,Lula,2023-01-02,1609615147496263680,
1609615010602287107,Lula,2023-01-02,1609615010602287107,
1609614841492152324,Lula,2023-01-02,1609614841492152324,
1609614794184658955,Lula,2023-01-02,1609614794184658955,
1609575507452112899,Lula,2023-01-02,1609575507452112899,
1609515028138557441,Lula,2023-01-02,1609515028138557441,
1609384446549188608,Lula,2023-01-02,1609384446549188608,
1610060818112036864,Lula,2023-01-03,1610060818112036864,
1610045046073475072,Lula,2023-01-03,1610045046073475072,
1610028588463689728,Lula,2023-01-03,1610028588463689728,
1610016651495485442,Lula,2023-01-03,1610016651495485442,
1610001674759798784,Lula,2023-01-03,1610001674759798784,
1609969245525352451,Lula,2023-01-03,1609969245525352451,
1609945439125790721,Lula,2023-01-03,1609945439125790721,
1609938977653489667,Lula,2023-01-03,1609938977653489667,
1609923624667955202,Lula,2023-01-03,1609923624667955202,
1609913585538416644,Lula,2023-01-03,1609913585538416644,
1609879025043783680,Lula,2023-01-03,1609879025043783680,
1609860419451064329,Lula,2023-01-03,1609858862500413441,1609858862500413441
1609858862500413441,Lula,2023-01-03,1609858862500413441,
1609751994092388352,Lula,2023-01-03,1609751994092388352,
1609735923268288512,Lula,2023-01-03,1609735923268288512,
1609735615620292608,Lula,2023-01-03,1609735615620292608,
1609734788335767558,Lula,2023-01-03,1609734788335767558,
1610418866999463937,Lula,2023-01-04,1610418866999463937,
1610311037697560576,Lula,2023-01-04,1610311037697560576,
1610270987643244544,Lula,2023-01-04,1610270987643244544,
1610077246252883969,Lula,2023-01-04,1610077246252883969,
1610755179149725712,Lula,2023-01-05,1610755179149725712,
1610698880294715393,Lula,2023-01-05,1610698880294715393,
1610666498724597760,Lula,2023-01-05,1610666498724597760,
1610643330265919489,Lula,2023-01-05,1610643330265919489,
1610640506366599169,Lula,2023-01-05,1610640506366599169,
1610584757200646150,Lula,2023-01-05,1610579908106780674,1610579908106780674
1610579908106780674,Lula,2023-01-05,1610579908106780674,
1611091626897641472,Lula,2023-01-06,1611091626897641472,
1611057477591699459,Lula,2023-01-06,1611057477591699459,1611042381112934420
1611004311592644608,Lula,2023-01-06,1611004311592644608,
1610942863961096195,Lula,2023-01-06,1610942863961096195,
1610808314048221184,Lula,2023-01-06,1610808314048221184,
1611447039472050184,Lula,2023-01-07,1611447039472050184,
1611402943453872128,Lula,2023-01-07,1611402943453872128,
1611352277050359808,Lula,2023-01-07,1611352277050359808,
1611350713094873088,Lula,2023-01-07,1611350713094873088,
1611350219031187456,Lula,2023-01-07,1611350219031187456,
1611349819775139841,Lula,2023-01-07,1611349819775139841,
1611349702439567361,Lula,2023-01-07,1611349702439567361,
1611349540241608704,Lula,2023-01-07,1611349540241608704,
1611349165098811392,Lula,2023-01-07,1611349165098811392,
1611348473114202115,Lula,2023-01-07,1611348473114202115,
1611315990918307840,Lula,2023-01-07,1611315990918307840,
1612194283796434945,Lula,2023-01-09,1612194283796434945,
1612194111485878273,Lula,2023-01-09,1612194109938360320,1612194109938360320
1612194109938360320,Lula,2023-01-09,1612194109938360320,
1612193475369336832,Lula,2023-01-09,1612193475369336832,
1612191807940460545,Lula,2023-01-09,1612191803901444098,1612191805939896320
1612191805939896320,Lula,2023-01-09,1612191803901444098,1612191803901444098
1612191803901444098,Lula,2023-01-09,1612191803901444098,
1612126598328713223,Lula,2023-01-09,1612126592507203586,1612126596437090305
1612126596437090305,Lula,2023-01-09,1612126592507203586,1612126592507203586
1612126592507203586,Lula,2023-01-09,1612126592507203586,
1612035235905953798,Lula,2023-01-09,1612035235905953798,
1612591557202305025,Lula,2023-01-10,1612591557202305025,
1612590344079548416,Lula,2023-01-10,1612590344079548416,
1612588477266149376,Lula,2023-01-10,1612588477266149376,
1612578148025090050,Lula,2023-01-10,1612575874225786882,1612575874225786882
1612575874225786882,Lula,2023-01-10,1612575874225786882,
1612569574435704832,Lula,2023-01-10,1612569574435704832,1612566809034608641
1612569018279559169,Lula,2023-01-10,1612569018279559169,
1612551167384616961,Lula,2023-01-10,1612551167384616961,
1612460871581671424,Lula,2023-01-10,1612460871581671424,
1612449662618959875,Lula,2023-01-10,1612449662618959875,
1612280715231612928,Lula,2023-01-10,1612280715231612928,
1612945297872666625,Lula,2023-01-11,1612945297872666625,
1612925189368565774,Lula,2023-01-11,1612925189368565774,
1612914948530642947,Lula,2023-01-11,1612914948530642947,
1612906809693712385,Lula,2023-01-11,1612906809693712385,
1612856576171474944,Lula,2023-01-11,1612856576171474944,
1612826255736598529,Lula,2023-01-11,1612826255736598529,1612611495560417280
1612794295303520258,Lula,2023-01-11,1612794295303520258,
1612621791779758080,Lula,2023-01-11,1612621791779758080,
1612610886975328263,Lula,2023-01-11,1612610886975328263,
1613321987996413952,Lula,2023-01-12,1613321987996413952,
1613313391761985536,Lula,2023-01-12,1613313391761985536,
1613274161983459328,Lula,2023-01-12,1613274161983459328,
1613237808566616065,Lula,2023-01-12,1613237808566616065,
1613230329963110405,Lula,2023-01-12,1613230329963110405,
1613205833315225600,Lula,2023-01-12,1613205833315225600,
1613196246373781504,Lula,2023-01-12,1613196246373781504,
1613190619266166784,Lula,2023-01-12,1613190619266166784,
1613172116437737474,Lula,2023-01-12,1613172116437737474,1612977237988360193
1613127425583419392,Lula,2023-01-12,1613127425583419392,
1613650640768483328,Lula,2023-01-13,1613650640768483328,
1613616620638769173,Lula,2023-01-13,1613616620638769173,
1613558948086403072,Lula,2023-01-13,1613558948086403072,
1613517488611889152,Lula,2023-01-13,1613517488611889152,1613303246587834368
1613487453528104960,Lula,2023-01-13,1613487453528104960,
1613344722621169669,Lula,2023-01-13,1613344722621169669,
1614025330770993152,Lula,2023-01-14,1614025330770993152,
1613998712669278219,Lula,2023-01-14,1613998712669278219,
1613984823462268928,Lula,2023-01-14,1613984823462268928,
1613938812387819525,Lula,2023-01-14,1613938812387819525,
1613846288482668547,Lula,2023-01-14,1613846288482668547,
1614214724362567680,Lula,2023-01-15,1614214724362567680,
1614065417340715013,Lula,2023-01-15,1614065417340715013,
1614644674248982529,Lula,2023-01-16,1614644674248982529,1614039417382895616
1614600139645063171,Lula,2023-01-16,1614600139645063171,
1615116621751914500,Lula,2023-01-17,1615116621751914500,
1615110865564602369,Lula,2023-01-17,1615110865564602369,
1615110534713741312,Lula,2023-01-17,1615110534713741312,
1615099026122371078,Lula,2023-01-17,1615099026122371078,
1614938439517962240,Lula,2023-01-17,1614938439517962240,
1615443071189016584,Lula,2023-01-18,1615443071189016584,
1615413462775042057,Lula,2023-01-18,1615413462775042057,1615363184914841601
1615306023727960065,Lula,2023-01-18,1615306023727960065,
1615158535863533569,Lula,2023-01-18,1615158535863533569,1615141291607658499
1615833222411165702,Lula,2023-01-19,1615833222411165702,
1615829982391017491,Lula,2023-01-19,1615829982391017491,
1615828990912077835,Lula,2023-01-19,1615828990912077835,
