id,topico,topico_rotulo
1565473495467069440,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1565488380238073861,0,"brasil, brasildaesperança, povo, país, equipelula"
1565495811278086144,2,"governo, renda, salário, mínimo, aumento"
1565495968803524611,0,"brasil, brasildaesperança, povo, país, equipelula"
1565497093179015171,1,"povo, presidente, porque, bolsonaro, gente"
1565497695938256896,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1565497923856637952,7,"educação, brasil, crianças, ensino, melhores"
1565498469837684736,2,"governo, renda, salário, mínimo, aumento"
1565499441146118144,7,"educação, brasil, crianças, ensino, melhores"
1565500407509557248,1,"povo, presidente, porque, bolsonaro, gente"
1565519904710721539,1,"povo, presidente, porque, bolsonaro, gente"
1565550773370494976,0,"brasil, brasildaesperança, povo, país, equipelula"
1565664662196305920,0,"brasil, brasildaesperança, povo, país, equipelula"
1565684342302834689,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1565685571145834496,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1565704486898778115,0,"brasil, brasildaesperança, povo, país, equipelula"
1565706356379762691,2,"governo, renda, salário, mínimo, aumento"
1565726422395756553,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1565759273157672964,5,"dia, amanhã, bom, povo, obrigado"
1565799190038724608,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1565806711214063618,1,"povo, presidente, porque, bolsonaro, gente"
1565808088975900672,1,"povo, presidente, porque, bolsonaro, gente"
1565809568982175744,2,"governo, renda, salário, mínimo, aumento"
1565815926477717504,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1565830696773582850,0,"brasil, brasildaesperança, povo, país, equipelula"
1565843324518416384,1,"povo, presidente, porque, bolsonaro, gente"
1565845318884904961,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1565845523692666888,9,"educação, escola, universidades, estudantes, ensino"
1565846857837944834,7,"educação, brasil, crianças, ensino, melhores"
1565847158393380864,9,"educação, escola, universidades, estudantes, ensino"
1565849719804497923,5,"dia, amanhã, bom, povo, obrigado"
1565851271650762754,1,"povo, presidente, porque, bolsonaro, gente"
1565857056816566272,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1565866572652199943,1,"povo, presidente, porque, bolsonaro, gente"
1565880239582052352,1,"povo, presidente, porque, bolsonaro, gente"
1566013149517594626,1,"povo, presidente, porque, bolsonaro, gente"
1566053750292500480,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1566066484962639872,9,"educação, escola, universidades, estudantes, ensino"
1566071254041432064,1,"povo, presidente, porque, bolsonaro, gente"
1566078593813323778,1,"povo, presidente, porque, bolsonaro, gente"
1566087536547663872,6,"ciro, giro ciro, giro, perca, sp"
1566101025215447048,5,"dia, amanhã, bom, povo, obrigado"
1566160835885629442,0,"brasil, brasildaesperança, povo, país, equipelula"
1566177092957573121,0,"brasil, brasildaesperança, povo, país, equipelula"
1566449619579584516,1,"povo, presidente, porque, bolsonaro, gente"
1566456538251804672,1,"povo, presidente, porque, bolsonaro, gente"
1566456905324707841,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1566487152606814209,0,"brasil, brasildaesperança, povo, país, equipelula"
1566525260752642053,2,"governo, renda, salário, mínimo, aumento"
1566601071941787654,1,"povo, presidente, porque, bolsonaro, gente"
1566743058665832450,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1566791162651938817,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1566811646672117769,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1566840363482075137,0,"brasil, brasildaesperança, povo, país, equipelula"
1566875021368344576,0,"brasil, brasildaesperança, povo, país, equipelula"
1566888704081563648,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1566894328768757761,5,"dia, amanhã, bom, povo, obrigado"
1566918442669805575,0,"brasil, brasildaesperança, povo, país, equipelula"
1566918588035805184,0,"brasil, brasildaesperança, povo, país, equipelula"
1566918780571328512,2,"governo, renda, salário, mínimo, aumento"
1566942124997808128,0,"brasil, brasildaesperança, povo, país, equipelula"
1566965747259252736,1,"povo, presidente, porque, bolsonaro, gente"
1567105112019030016,7,"educação, brasil, crianças, ensino, melhores"
1567134828176314370,5,"dia, amanhã, bom, povo, obrigado"
1567152598859259904,0,"brasil, brasildaesperança, povo, país, equipelula"
1567159548284207104,3,"cirotv, vivo, cirotv br, br, acompanhe"
1567172270128533510,0,"brasil, brasildaesperança, povo, país, equipelula"
1567174679256829959,1,"povo, presidente, porque, bolsonaro, gente"
1567175163346669568,1,"povo, presidente, porque, bolsonaro, gente"
1567175573427916800,0,"brasil, brasildaesperança, povo, país, equipelula"
1567175787710758913,0,"brasil, brasildaesperança, povo, país, equipelula"
1567175965712719875,1,"povo, presidente, porque, bolsonaro, gente"
1567176249688064000,1,"povo, presidente, porque, bolsonaro, gente"
1567187741334437888,0,"brasil, brasildaesperança, povo, país, equipelula"
1567230880439062530,0,"brasil, brasildaesperança, povo, país, equipelula"
1567252469012389889,9,"educação, escola, universidades, estudantes, ensino"
1567261657281208320,5,"dia, amanhã, bom, povo, obrigado"
1567270147865411584,11,"fake, fake news, news, verdade, mentiras"
1567294172524171265,0,"brasil, brasildaesperança, povo, país, equipelula"
1567324800120459265,0,"brasil, brasildaesperança, povo, país, equipelula"
1567465717741625346,0,"brasil, brasildaesperança, povo, país, equipelula"
1567495683489284098,0,"brasil, brasildaesperança, povo, país, equipelula"
1567533636580155394,0,"brasil, brasildaesperança, povo, país, equipelula"
1567576230567739396,0,"brasil, brasildaesperança, povo, país, equipelula"
1567652559627730944,0,"brasil, brasildaesperança, povo, país, equipelula"
1567826530360860673,0,"brasil, brasildaesperança, povo, país, equipelula"
1567874996931788802,0,"brasil, brasildaesperança, povo, país, equipelula"
1567915368613826561,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1567944755081781248,1,"povo, presidente, porque, bolsonaro, gente"
1567964015036633091,5,"dia, amanhã, bom, povo, obrigado"
1567989339845697536,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1567998266083577860,1,"povo, presidente, porque, bolsonaro, gente"
1568008957066907649,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1568009314245423105,1,"povo, presidente, porque, bolsonaro, gente"
1568009934012403719,9,"educação, escola, universidades, estudantes, ensino"
1568011740495085569,5,"dia, amanhã, bom, povo, obrigado"
1568016970657988608,1,"povo, presidente, porque, bolsonaro, gente"
1568025160245968896,0,"brasil, brasildaesperança, povo, país, equipelula"
1568039239492714496,5,"dia, amanhã, bom, povo, obrigado"
1568046887340490752,9,"educação, escola, universidades, estudantes, ensino"
1568194689580384256,0,"brasil, brasildaesperança, povo, país, equipelula"
1568244080752066562,0,"brasil, brasildaesperança, povo, país, equipelula"
1568267080524533761,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1568286917820616708,0,"brasil, brasildaesperança, povo, país, equipelula"
1568287244762456070,9,"educação, escola, universidades, estudantes, ensino"
1568289435606814722,0,"brasil, brasildaesperança, povo, país, equipelula"
1568289656298524676,0,"brasil, brasildaesperança, povo, país, equipelula"
1568290875247058947,1,"povo, presidente, porque, bolsonaro, gente"
1568299232901070849,0,"brasil, brasildaesperança, povo, país, equipelula"
1568312915102679041,0,"brasil, brasildaesperança, povo, país, equipelula"
1568313568306810882,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1568324155891744768,0,"brasil, brasildaesperança, povo, país, equipelula"
1568324338079731715,2,"governo, renda, salário, mínimo, aumento"
1568324859326873600,1,"povo, presidente, porque, bolsonaro, gente"
1568325101174820864,2,"governo, renda, salário, mínimo, aumento"
1568325484542394368,0,"brasil, brasildaesperança, povo, país, equipelula"
1568347420731359232,5,"dia, amanhã, bom, povo, obrigado"
1568363905549754379,0,"brasil, brasildaesperança, povo, país, equipelula"
1568407243963465728,0,"brasil, brasildaesperança, povo, país, equipelula"
1568551098448756741,5,"dia, amanhã, bom, povo, obrigado"
1568606061971804161,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1568622151564988417,2,"governo, renda, salário, mínimo, aumento"
1568622476854173697,9,"educação, escola, universidades, estudantes, ensino"
1568624199367020545,1,"povo, presidente, porque, bolsonaro, gente"
1568626150200557573,1,"povo, presidente, porque, bolsonaro, gente"
1568627270448734208,0,"brasil, brasildaesperança, povo, país, equipelula"
1568638345873428484,0,"brasil, brasildaesperança, povo, país, equipelula"
1568664665626148864,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1568715479908323331,11,"fake, fake news, news, verdade, mentiras"
1568735231561109506,0,"brasil, brasildaesperança, povo, país, equipelula"
1568766644670939137,0,"brasil, brasildaesperança, povo, país, equipelula"
1568774938668023808,0,"brasil, brasildaesperança, povo, país, equipelula"
1568920052354670595,5,"dia, amanhã, bom, povo, obrigado"
1568967191369850881,0,"brasil, brasildaesperança, povo, país, equipelula"
1568998507964506115,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1569033874545467396,0,"brasil, brasildaesperança, povo, país, equipelula"
1569047715333525505,0,"brasil, brasildaesperança, povo, país, equipelula"
1569097374420860928,0,"brasil, brasildaesperança, povo, país, equipelula"
1569125511091130369,5,"dia, amanhã, bom, povo, obrigado"
1569272463309119489,6,"ciro, giro ciro, giro, perca, sp"
1569309455652732932,0,"brasil, brasildaesperança, povo, país, equipelula"
1569335037962887168,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1569341490362568704,1,"povo, presidente, porque, bolsonaro, gente"
1569341953900150787,1,"povo, presidente, porque, bolsonaro, gente"
1569343196995485696,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1569359321485410304,1,"povo, presidente, porque, bolsonaro, gente"
1569359504680095744,1,"povo, presidente, porque, bolsonaro, gente"
1569370022077730817,2,"governo, renda, salário, mínimo, aumento"
1569383233388777486,11,"fake, fake news, news, verdade, mentiras"
1569402087166861312,0,"brasil, brasildaesperança, povo, país, equipelula"
1569416464779644928,0,"brasil, brasildaesperança, povo, país, equipelula"
1569434623033188354,3,"cirotv, vivo, cirotv br, br, acompanhe"
1569461317286920195,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1569463730546556928,11,"fake, fake news, news, verdade, mentiras"
1569463916908130305,1,"povo, presidente, porque, bolsonaro, gente"
1569464270219354112,1,"povo, presidente, porque, bolsonaro, gente"
1569464730535825408,0,"brasil, brasildaesperança, povo, país, equipelula"
1569465139669389312,11,"fake, fake news, news, verdade, mentiras"
1569466868490211330,1,"povo, presidente, porque, bolsonaro, gente"
1569467658944532482,1,"povo, presidente, porque, bolsonaro, gente"
1569468607406686210,1,"povo, presidente, porque, bolsonaro, gente"
1569469557873721344,2,"governo, renda, salário, mínimo, aumento"
1569471499035082752,2,"governo, renda, salário, mínimo, aumento"
1569471963692761090,0,"brasil, brasildaesperança, povo, país, equipelula"
1569473999025106945,0,"brasil, brasildaesperança, povo, país, equipelula"
1569474909038080003,0,"brasil, brasildaesperança, povo, país, equipelula"
1569498542636695555,5,"dia, amanhã, bom, povo, obrigado"
1569644953562660866,1,"povo, presidente, porque, bolsonaro, gente"
1569681000300527616,1,"povo, presidente, porque, bolsonaro, gente"
1569746694509584387,0,"brasil, brasildaesperança, povo, país, equipelula"
1569775050898685952,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1569801112986828800,0,"brasil, brasildaesperança, povo, país, equipelula"
1569818180922515463,0,"brasil, brasildaesperança, povo, país, equipelula"
1569839561169043456,0,"brasil, brasildaesperança, povo, país, equipelula"
1569858442046603264,0,"brasil, brasildaesperança, povo, país, equipelula"
1570002046786363392,1,"povo, presidente, porque, bolsonaro, gente"
1570044120793587718,0,"brasil, brasildaesperança, povo, país, equipelula"
1570046814614880260,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1570076216610127873,5,"dia, amanhã, bom, povo, obrigado"
1570077824630808577,2,"governo, renda, salário, mínimo, aumento"
1570079942020562945,0,"brasil, brasildaesperança, povo, país, equipelula"
1570080870031151105,1,"povo, presidente, porque, bolsonaro, gente"
1570082849096613889,1,"povo, presidente, porque, bolsonaro, gente"
1570083217033596930,11,"fake, fake news, news, verdade, mentiras"
1570097491097387012,0,"brasil, brasildaesperança, povo, país, equipelula"
1570132093958602752,3,"cirotv, vivo, cirotv br, br, acompanhe"
1570137170421370881,0,"brasil, brasildaesperança, povo, país, equipelula"
1570171784485388289,0,"brasil, brasildaesperança, povo, país, equipelula"
1570220339845537793,1,"povo, presidente, porque, bolsonaro, gente"
1570360199671877635,0,"brasil, brasildaesperança, povo, país, equipelula"
1570397223669862403,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1570431071300497409,0,"brasil, brasildaesperança, povo, país, equipelula"
1570480534257532931,3,"cirotv, vivo, cirotv br, br, acompanhe"
1570519847062368256,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1570521794729357312,0,"brasil, brasildaesperança, povo, país, equipelula"
1570522029778149376,2,"governo, renda, salário, mínimo, aumento"
1570525238030643200,0,"brasil, brasildaesperança, povo, país, equipelula"
1570525395694551040,0,"brasil, brasildaesperança, povo, país, equipelula"
1570525641732411392,0,"brasil, brasildaesperança, povo, país, equipelula"
1570529039580004352,1,"povo, presidente, porque, bolsonaro, gente"
1570539359568556035,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1570553127149137920,9,"educação, escola, universidades, estudantes, ensino"
1570553257860411393,2,"governo, renda, salário, mínimo, aumento"
1570554388170821632,9,"educação, escola, universidades, estudantes, ensino"
1570554575467446273,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1570556335024115713,9,"educação, escola, universidades, estudantes, ensino"
1570558301901033474,0,"brasil, brasildaesperança, povo, país, equipelula"
1570559590248624128,0,"brasil, brasildaesperança, povo, país, equipelula"
1570571668203913216,7,"educação, brasil, crianças, ensino, melhores"
1570579800099815425,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1570721717366194182,5,"dia, amanhã, bom, povo, obrigado"
1570751888932622337,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1570784009118191617,0,"brasil, brasildaesperança, povo, país, equipelula"
1570805098191949825,0,"brasil, brasildaesperança, povo, país, equipelula"
1570832235598843904,0,"brasil, brasildaesperança, povo, país, equipelula"
1570875092477026306,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1570886760519045121,0,"brasil, brasildaesperança, povo, país, equipelula"
1570887604031356928,1,"povo, presidente, porque, bolsonaro, gente"
1570888637566582787,5,"dia, amanhã, bom, povo, obrigado"
1570889384333037569,2,"governo, renda, salário, mínimo, aumento"
1570891991692738566,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1570919597955751936,5,"dia, amanhã, bom, povo, obrigado"
1570923525837561856,1,"povo, presidente, porque, bolsonaro, gente"
1570923996950167553,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1570924161060712450,0,"brasil, brasildaesperança, povo, país, equipelula"
1570924662959513600,1,"povo, presidente, porque, bolsonaro, gente"
1570928561024012290,1,"povo, presidente, porque, bolsonaro, gente"
1570942344052240384,0,"brasil, brasildaesperança, povo, país, equipelula"
1571092495152590851,0,"brasil, brasildaesperança, povo, país, equipelula"
1571116099768557568,0,"brasil, brasildaesperança, povo, país, equipelula"
1571148585466753024,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1571163543801675776,5,"dia, amanhã, bom, povo, obrigado"
1571169896603459584,5,"dia, amanhã, bom, povo, obrigado"
1571170193191084033,2,"governo, renda, salário, mínimo, aumento"
1571170580878991361,5,"dia, amanhã, bom, povo, obrigado"
1571170989160992769,1,"povo, presidente, porque, bolsonaro, gente"
1571173454639931392,9,"educação, escola, universidades, estudantes, ensino"
1571176831147024386,7,"educação, brasil, crianças, ensino, melhores"
1571177099397824515,1,"povo, presidente, porque, bolsonaro, gente"
1571180042658451461,1,"povo, presidente, porque, bolsonaro, gente"
1571180258027618304,1,"povo, presidente, porque, bolsonaro, gente"
1571180449602338817,0,"brasil, brasildaesperança, povo, país, equipelula"
1571193008309010433,5,"dia, amanhã, bom, povo, obrigado"
1571231692823617540,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1571248631138684929,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1571266002041675776,0,"brasil, brasildaesperança, povo, país, equipelula"
1571276713329311745,11,"fake, fake news, news, verdade, mentiras"
1571293663480713216,0,"brasil, brasildaesperança, povo, país, equipelula"
1571309649114140678,2,"governo, renda, salário, mínimo, aumento"
1571458140624781312,0,"brasil, brasildaesperança, povo, país, equipelula"
1571483659974189056,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1571507770666659841,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1571526709496918017,6,"ciro, giro ciro, giro, perca, sp"
1571528413269168129,1,"povo, presidente, porque, bolsonaro, gente"
1571530667900502016,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1571530868937596930,1,"povo, presidente, porque, bolsonaro, gente"
1571531039461486592,1,"povo, presidente, porque, bolsonaro, gente"
1571531214519169024,1,"povo, presidente, porque, bolsonaro, gente"
1571533101544751105,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1571535221597835266,1,"povo, presidente, porque, bolsonaro, gente"
1571536432220487681,5,"dia, amanhã, bom, povo, obrigado"
1571538413303795714,1,"povo, presidente, porque, bolsonaro, gente"
1571538530802835456,5,"dia, amanhã, bom, povo, obrigado"
1571568443383549958,0,"brasil, brasildaesperança, povo, país, equipelula"
1571607269548167169,0,"brasil, brasildaesperança, povo, país, equipelula"
1571620197710307328,1,"povo, presidente, porque, bolsonaro, gente"
1571635846272659456,0,"brasil, brasildaesperança, povo, país, equipelula"
1571651750406275073,0,"brasil, brasildaesperança, povo, país, equipelula"
1571667095389376513,1,"povo, presidente, porque, bolsonaro, gente"
1571806553581158400,5,"dia, amanhã, bom, povo, obrigado"
1571845050392522752,0,"brasil, brasildaesperança, povo, país, equipelula"
1571846955688665088,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1571860224197234689,9,"educação, escola, universidades, estudantes, ensino"
1571860532151595009,7,"educação, brasil, crianças, ensino, melhores"
1571861897397288964,1,"povo, presidente, porque, bolsonaro, gente"
1571863036784156674,1,"povo, presidente, porque, bolsonaro, gente"
1571872616918441985,0,"brasil, brasildaesperança, povo, país, equipelula"
1571891626372435968,7,"educação, brasil, crianças, ensino, melhores"
1571916850078031873,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1571952334988804098,0,"brasil, brasildaesperança, povo, país, equipelula"
1571968603901104128,0,"brasil, brasildaesperança, povo, país, equipelula"
1572001331866632194,0,"brasil, brasildaesperança, povo, país, equipelula"
1572029262248681472,1,"povo, presidente, porque, bolsonaro, gente"
1572172191181029376,1,"povo, presidente, porque, bolsonaro, gente"
1572186288102707205,11,"fake, fake news, news, verdade, mentiras"
1572212638289129472,2,"governo, renda, salário, mínimo, aumento"
1572217501597208577,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1572236070380777472,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1572236537416372225,0,"brasil, brasildaesperança, povo, país, equipelula"
1572238391139237889,0,"brasil, brasildaesperança, povo, país, equipelula"
1572242334519009282,2,"governo, renda, salário, mínimo, aumento"
1572243236697313281,0,"brasil, brasildaesperança, povo, país, equipelula"
1572255856586268673,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1572279062462095360,0,"brasil, brasildaesperança, povo, país, equipelula"
1572292862120689664,5,"dia, amanhã, bom, povo, obrigado"
1572322822734884865,0,"brasil, brasildaesperança, povo, país, equipelula"
1572352275909066752,0,"brasil, brasildaesperança, povo, país, equipelula"
1572374407460573190,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1572384298917068802,0,"brasil, brasildaesperança, povo, país, equipelula"
1572397337749733379,0,"brasil, brasildaesperança, povo, país, equipelula"
1572538482085728262,0,"brasil, brasildaesperança, povo, país, equipelula"
1572563954093948929,0,"brasil, brasildaesperança, povo, país, equipelula"
1572579827932344321,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1572603270501400577,5,"dia, amanhã, bom, povo, obrigado"
1572618817578143746,0,"brasil, brasildaesperança, povo, país, equipelula"
1572642905386360835,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1572651718160297986,1,"povo, presidente, porque, bolsonaro, gente"
1572668062783905793,1,"povo, presidente, porque, bolsonaro, gente"
1572668393937051651,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1572668563760062465,9,"educação, escola, universidades, estudantes, ensino"
1572668854807003137,1,"povo, presidente, porque, bolsonaro, gente"
1572669404583706627,0,"brasil, brasildaesperança, povo, país, equipelula"
1572706276731424772,9,"educação, escola, universidades, estudantes, ensino"
1572709690307674113,1,"povo, presidente, porque, bolsonaro, gente"
1572709826605780994,0,"brasil, brasildaesperança, povo, país, equipelula"
1572712968147836928,0,"brasil, brasildaesperança, povo, país, equipelula"
1572714396572418048,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1572717520188215298,2,"governo, renda, salário, mínimo, aumento"
1572718401436504064,2,"governo, renda, salário, mínimo, aumento"
1572719240633004033,0,"brasil, brasildaesperança, povo, país, equipelula"
1572720701945036807,0,"brasil, brasildaesperança, povo, país, equipelula"
1572729254919667713,0,"brasil, brasildaesperança, povo, país, equipelula"
1572757693382664192,0,"brasil, brasildaesperança, povo, país, equipelula"
1572902173784113153,0,"brasil, brasildaesperança, povo, país, equipelula"
1572925540306239488,3,"cirotv, vivo, cirotv br, br, acompanhe"
1572962076301332480,0,"brasil, brasildaesperança, povo, país, equipelula"
1572974543140016128,2,"governo, renda, salário, mínimo, aumento"
1572978342462193664,1,"povo, presidente, porque, bolsonaro, gente"
1573017387859087362,5,"dia, amanhã, bom, povo, obrigado"
1573036613554372608,0,"brasil, brasildaesperança, povo, país, equipelula"
1573057499032596480,3,"cirotv, vivo, cirotv br, br, acompanhe"
1573077005780025344,6,"ciro, giro ciro, giro, perca, sp"
1573085323642511361,1,"povo, presidente, porque, bolsonaro, gente"
1573085553574420480,1,"povo, presidente, porque, bolsonaro, gente"
1573087317799358465,2,"governo, renda, salário, mínimo, aumento"
1573088522919374848,1,"povo, presidente, porque, bolsonaro, gente"
1573088686090092546,2,"governo, renda, salário, mínimo, aumento"
1573089207555432448,9,"educação, escola, universidades, estudantes, ensino"
1573089783378845698,5,"dia, amanhã, bom, povo, obrigado"
1573090297327849473,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1573090630804578305,0,"brasil, brasildaesperança, povo, país, equipelula"
1573091533284413441,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1573100849945276416,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1573106687472459776,0,"brasil, brasildaesperança, povo, país, equipelula"
1573113702580109314,0,"brasil, brasildaesperança, povo, país, equipelula"
1573125249339691008,0,"brasil, brasildaesperança, povo, país, equipelula"
1573288502707605505,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1573308729948516352,2,"governo, renda, salário, mínimo, aumento"
1573342503079755778,11,"fake, fake news, news, verdade, mentiras"
1573372021840695296,0,"brasil, brasildaesperança, povo, país, equipelula"
1573390902281863179,0,"brasil, brasildaesperança, povo, país, equipelula"
1573413913114427399,5,"dia, amanhã, bom, povo, obrigado"
1573423999455219712,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1573431501408161792,0,"brasil, brasildaesperança, povo, país, equipelula"
1573431703389065222,1,"povo, presidente, porque, bolsonaro, gente"
1573432132889878528,0,"brasil, brasildaesperança, povo, país, equipelula"
1573432319100309518,9,"educação, escola, universidades, estudantes, ensino"
1573432482485211136,1,"povo, presidente, porque, bolsonaro, gente"
1573434166536212480,1,"povo, presidente, porque, bolsonaro, gente"
1573437755497263105,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1573455556295139328,1,"povo, presidente, porque, bolsonaro, gente"
1573456533358272512,0,"brasil, brasildaesperança, povo, país, equipelula"
1573456682008576002,5,"dia, amanhã, bom, povo, obrigado"
1573459511133802501,0,"brasil, brasildaesperança, povo, país, equipelula"
1573462277981880320,1,"povo, presidente, porque, bolsonaro, gente"
1573467578399326221,1,"povo, presidente, porque, bolsonaro, gente"
1573495101439049729,0,"brasil, brasildaesperança, povo, país, equipelula"
1573628317546192897,5,"dia, amanhã, bom, povo, obrigado"
1573676479573270529,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1573688871883243520,9,"educação, escola, universidades, estudantes, ensino"
1573688987327381506,1,"povo, presidente, porque, bolsonaro, gente"
1573692299166498816,1,"povo, presidente, porque, bolsonaro, gente"
1573692516863459335,2,"governo, renda, salário, mínimo, aumento"
1573700020754432003,9,"educação, escola, universidades, estudantes, ensino"
1573708824363540483,1,"povo, presidente, porque, bolsonaro, gente"
1573744492083122177,1,"povo, presidente, porque, bolsonaro, gente"
1573771926241218562,7,"educação, brasil, crianças, ensino, melhores"
1573777356334182400,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1573793070298038277,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1573793221402140677,0,"brasil, brasildaesperança, povo, país, equipelula"
1573795120113225730,1,"povo, presidente, porque, bolsonaro, gente"
1573795387957252099,9,"educação, escola, universidades, estudantes, ensino"
1573795557155520513,0,"brasil, brasildaesperança, povo, país, equipelula"
1573798001365204992,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1573800814338097157,11,"fake, fake news, news, verdade, mentiras"
1573800958043250690,0,"brasil, brasildaesperança, povo, país, equipelula"
1573808383110553602,0,"brasil, brasildaesperança, povo, país, equipelula"
1573814170423787520,0,"brasil, brasildaesperança, povo, país, equipelula"
1573837122699681795,0,"brasil, brasildaesperança, povo, país, equipelula"
1573849459716460544,0,"brasil, brasildaesperança, povo, país, equipelula"
1573991243486461953,1,"povo, presidente, porque, bolsonaro, gente"
1574020618672115712,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1574034303352442880,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1574039333300244481,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1574052751658688513,1,"povo, presidente, porque, bolsonaro, gente"
1574053027945799683,1,"povo, presidente, porque, bolsonaro, gente"
1574054704081928195,1,"povo, presidente, porque, bolsonaro, gente"
1574057888062005248,2,"governo, renda, salário, mínimo, aumento"
1574058063098781699,1,"povo, presidente, porque, bolsonaro, gente"
1574059869849751553,1,"povo, presidente, porque, bolsonaro, gente"
1574062233235095552,5,"dia, amanhã, bom, povo, obrigado"
1574067970405433345,0,"brasil, brasildaesperança, povo, país, equipelula"
1574082287540572160,5,"dia, amanhã, bom, povo, obrigado"
1574145629189718017,0,"brasil, brasildaesperança, povo, país, equipelula"
1574198693963608064,0,"brasil, brasildaesperança, povo, país, equipelula"
1574212227582038016,0,"brasil, brasildaesperança, povo, país, equipelula"
1574218227667927041,0,"brasil, brasildaesperança, povo, país, equipelula"
1574359645258326016,0,"brasil, brasildaesperança, povo, país, equipelula"
1574383455743496194,7,"educação, brasil, crianças, ensino, melhores"
1574410174185574400,5,"dia, amanhã, bom, povo, obrigado"
1574424281970253824,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1574467898617126912,0,"brasil, brasildaesperança, povo, país, equipelula"
1574503384316809216,0,"brasil, brasildaesperança, povo, país, equipelula"
1574511200808759296,0,"brasil, brasildaesperança, povo, país, equipelula"
1574550419174555648,0,"brasil, brasildaesperança, povo, país, equipelula"
1574550948315557888,0,"brasil, brasildaesperança, povo, país, equipelula"
1574551120390782981,0,"brasil, brasildaesperança, povo, país, equipelula"
1574551253505675264,0,"brasil, brasildaesperança, povo, país, equipelula"
1574551416659537920,0,"brasil, brasildaesperança, povo, país, equipelula"
1574551624311357441,0,"brasil, brasildaesperança, povo, país, equipelula"
