id,url,autor_nome,autor_handle,data,texto,eh_resposta,respostas,retweets,curtidas,visualizacoes,erro
1572711299041181697,https://x.com/i/web/status/1572711299041181697,Ciro Gomes,@cirogomes,2022-09-21T22:16:07.000Z,O eixo do problema no Brasil é que o Estado e a máquina governamental estão montados em uma grande e poderosa engrenagem de transferir renda dos que produzem e trabalham para os poderosos que especulam nas finanças. #CiroNoMonark,nao,101 Replies. Reply,271 reposts. Repost,1072 Likes. Like,,
1572707735267082241,https://x.com/i/web/status/1572707735267082241,Ciro Gomes,@cirogomes,2022-09-21T22:01:58.000Z,"COMEÇOU! Assista #CiroNoMonark ao vivo:
rumble.com/v1kzkav-ciro-g
…",nao,606 Replies. Reply,504 reposts. Repost,1885 Likes. Like,,
1572673048611782656,https://x.com/i/web/status/1572673048611782656,Ciro Gomes,@cirogomes,2022-09-21T19:44:08.000Z,"Estão preparados para um grande papo? Assistam hoje, às 19h, minha conversa com 
@Monark
. Sem hora pra acabar.  #CiroNoMonark",nao,3058 Replies. Reply,2451 reposts. Repost,8245 Likes. Like,,
1572612889277513728,https://x.com/i/web/status/1572612889277513728,Ciro Gomes,@cirogomes,2022-09-21T15:45:05.000Z,"Neste Dia Nacional de Luta da Pessoa com Deficiência, assumo compromissos claros com essa grande parcela da nossa população que sofre com o descaso do poder público brasileiro. Vamos construir um país onde ninguém fique para trás e onde todos tenham seus direitos respeitados.",nao,239 Replies. Reply,402 reposts. Repost,1314 Likes. Like,,
1572605227618177024,https://x.com/i/web/status/1572605227618177024,Ciro Gomes,@cirogomes,2022-09-21T15:14:38.000Z,O Brasil não aguenta mais essa divisão superficial onde mais do mesmo brigam e colocam a gente pra brigar. Tudo que eu tô pedindo é uma oportunidade. Vamos mudar o Brasil!,nao,2134 Replies. Reply,693 reposts. Repost,3420 Likes. Like,,
1572603215232860160,https://x.com/i/web/status/1572603215232860160,Ciro Gomes,@cirogomes,2022-09-21T15:06:38.000Z,"Você sabia que Ciro é o único candidato que, além de apresentar propostas concretas, explica com detalhes DE ONDE vai tirar o dinheiro para viabilizá-las?  #SabatinaComCiro",nao,166 Replies. Reply,428 reposts. Repost,1541 Likes. Like,,
1572596430950510593,https://x.com/i/web/status/1572596430950510593,Ciro Gomes,@cirogomes,2022-09-21T14:39:41.000Z,"O gabinete do ódio petista segue espalhando que eu não estava aqui no segundo turno de 2018. Repito: eu estava sim e VOTEI. O que eu NÃO FIZ – e que é meu direito como cidadão – foi fazer campanha junto de bandido. Isso eu não faço, não há a menor chance.",nao,5288 Replies. Reply,4304 reposts. Repost,28379 Likes. Like,,
1572596204441149440,https://x.com/i/web/status/1572596204441149440,Ciro Gomes,@cirogomes,2022-09-21T14:38:47.000Z,Ciro também falou sobre sua proposta de gerar 5 milhões de empregos em dois anos. Veja e compartilhe com a turma! #SabatinaComCiro,nao,87 Replies. Reply,294 reposts. Repost,1024 Likes. Like,,
1572594777836888064,https://x.com/i/web/status/1572594777836888064,Ciro Gomes,@cirogomes,2022-09-21T14:33:07.000Z,"Qual foi a proposta de reforma que FHC fez que o Congresso não deixou passar? Qual foi a proposta que Lula fez pra reformar o país? Nenhuma. E a culpa não é do Congresso, é de quem se vendeu ao conchavo da reeleição e ao medo de CPI porque tem rabo preso.",nao,93 Replies. Reply,289 reposts. Repost,1161 Likes. Like,,
1572594062665945089,https://x.com/i/web/status/1572594062665945089,Ciro Gomes,@cirogomes,2022-09-21T14:30:16.000Z,"Nesse trecho da #SabatinaComCiro, nosso presidente fala sobre pesquisa, os fujões e a pressão do “sistemão” para confinar o debate.",nao,79,268,1015,,
1572589547959234560,https://x.com/i/web/status/1572589547959234560,,,,,,,,,,timeout_ou_tweet_indisponivel
1572589546201845762,https://x.com/i/web/status/1572589546201845762,Ciro Gomes,@cirogomes,2022-09-21T14:12:19.000Z,Quero que as pessoas votem em mim pelas nossas ideias e não por um populismo rasteiro – como esse que a gente tem visto por aí. Isso significa estabelecer uma cumplicidade com o povo em torno de um grande projeto.,nao,381,385,2154,,
1572585243369955335,https://x.com/i/web/status/1572585243369955335,Ciro Gomes,@cirogomes,2022-09-21T13:55:13.000Z,"Na sabatina promovida pelo Estadão/FAAP, Ciro reitera que precisamos derrotar o fascismo na CABEÇA das pessoas – “eles estão querendo simplificar de forma absolutamente dramática o debate e querem aniquilar alternativas”. #SabatinaComCiro",nao,104,302,1145,,
1572580764402974724,https://x.com/i/web/status/1572580764402974724,Ciro Gomes,@cirogomes,2022-09-21T13:37:26.000Z,"Bolsonaro é um bandido, despreparado e sempre fui oposição a ele. Fui às ruas, assinei 3 pedidos de impeachment e fui ao Tribunal de Haia representar contra o caráter genocida do seu governo. Sabe quantos pedidos Lula assinou pelo impeachment? Nenhum!",nao,2088,1268,8520,,
1572578342020485122,https://x.com/i/web/status/1572578342020485122,Ciro Gomes,@cirogomes,2022-09-21T13:27:48.000Z,"Todo mundo acompanhando a sabatina promovida pelo @Estadao e a FAAP? #SabatinaComCiro

Assista ao vivo também na https://t.co/4nozhWVDsu",nao,51,164,679,,
1572571357757456384,https://x.com/i/web/status/1572571357757456384,Ciro Gomes,@cirogomes,2022-09-21T13:00:03.000Z,"Turma boa, participo agora da sabatina promovida pelo @Estadao em parceria com a FAAP. Assista e compartilhe com os amigos! #SabatinaComCiro",nao,88,172,762,,
1572395689849536512,https://x.com/i/web/status/1572395689849536512,Ciro Gomes,@cirogomes,2022-09-21T01:22:00.000Z,"Mensalão, Petrolão, malas de dinheiro, propina no MEC, propina na saúde, motociata com dinheiro público, orçamento secreto, compra de mansões com dinheiro vivo... Temos que dar um basta em tanta corrupção. Veja qual é a minha proposta pra isso.",nao,246,488,1427,,
1572386403362967555,https://x.com/i/web/status/1572386403362967555,Ciro Gomes,@cirogomes,2022-09-21T00:45:06.000Z,"Recusei três aposentadorias de ex-prefeito, governador e deputado. Nunca aceitei morar em palácio de governo, nunca usei cartão corporativo de ministro, nunca empreguei meus filhos em cargos públicos e nunca fui processado por corrupção. O que é raro nos dias de hoje.",nao,643,566,3876,,
1572384448896720897,https://x.com/i/web/status/1572384448896720897,Ciro Gomes,@cirogomes,2022-09-21T00:37:20.000Z,"Nenhum país está livre da corrupção. Mas os países mais desenvolvidos criam mecanismos que tornam a corrupção muito mais difícil, seja prevenindo, seja punindo com rigor quem desvia o dinheiro que devia ir pra educação, pra saúde e pra segurança, por exemplo.",nao,71,260,1144,,
1572381243232362497,https://x.com/i/web/status/1572381243232362497,Ciro Gomes,@cirogomes,2022-09-21T00:24:36.000Z,"Temos que sair desse sufoco, dar um tchau pra todo político que, comprovadamente, já desviou dinheiro público pro seu bolso ou de seus familiares. É pelo voto em gente honesta que começa a mudança.",nao,40 Replies. Reply,186 reposts. Repost,910 Likes. Like,,
1572381241277616128,https://x.com/i/web/status/1572381241277616128,Ciro Gomes,@cirogomes,2022-09-21T00:24:36.000Z,"O que a gente mais vê são escândalos pra tudo que é lado! Tem mensalão, petróleo, malas de dinheiro, propina no MEC, propina na saúde, motociata com dinheiro público, orçamento secreto, até compra de mansões com dinheiro vivo. (…) ",nao,163 Replies. Reply,354 reposts. Repost,1679 Likes. Like,,
1572377977610031104,https://x.com/i/web/status/1572377977610031104,Ciro Gomes,@cirogomes,2022-09-21T00:11:37.000Z,"O que proponho é uma mudança no modelo político que está aí. E pra quem duvidar da minha capacidade de diálogo, eu lembro: tenho mais de 40 anos de vida pública. Fui deputado, prefeito, governador e ministro. Sei que é possível negociar em bases limpas e transparentes.",nao,177 Replies. Reply,261 reposts. Repost,1128 Likes. Like,,
1572375061759414275,https://x.com/i/web/status/1572375061759414275,Ciro Gomes,@cirogomes,2022-09-21T00:00:02.000Z,A principal delas é mudar esse modelo político baseado no conchavo e no toma lá dá cá porque o brasileiro não aguenta mais tanta bandalheira.,nao,32 Replies. Reply,157 reposts. Repost,838 Likes. Like,,
1572375060228325378,https://x.com/i/web/status/1572375060228325378,Ciro Gomes,@cirogomes,2022-09-21T00:00:02.000Z,"O Brasil é o 96º país mais corrupto do mundo, segundo o ranking da Transparência Internacional. Que vexame! Mas ficar só lamentando não adianta nada. O que eu quero é encontrar soluções. (…) ",nao,142 Replies. Reply,316 reposts. Repost,1640 Likes. Like,,
1572373386185306112,https://x.com/i/web/status/1572373386185306112,Ciro Gomes,@cirogomes,2022-09-20T23:53:23.000Z,"Estamos AO VIVO na nossa 
cirotv.com.br!  Hoje é dia de falar o que vamos fazer pra acabar com essa roubalheira generalizada. A live está IMPERDÍVEL. Acompanhe! ",nao,47 Replies. Reply,180 reposts. Repost,713 Likes. Like,,
1572371179305836545,https://x.com/i/web/status/1572371179305836545,Ciro Gomes,@cirogomes,2022-09-20T23:44:37.000Z,"LIVE DE EXIBIÇÃO DO PROGRAMA SOBRE CORRUPÇÃO E MODELO POLÍTICO | CIRO PRESIDENTE 12 | 20/09/2022 
x.com/i/broadcasts/1
…",nao,62 Replies. Reply,237 reposts. Repost,741 Likes. Like,,
1572359959655768064,https://x.com/i/web/status/1572359959655768064,Ciro Gomes,@cirogomes,2022-09-20T23:00:02.000Z,"É AMANHÃ! 
NÃO PERCA!
VEJA E DISTRIBUA – #FábulaDos2Ladrões",nao,348 Replies. Reply,385 reposts. Repost,1248 Likes. Like,,
1572349885986250752,https://x.com/i/web/status/1572349885986250752,Ciro Gomes,@cirogomes,2022-09-20T22:20:00.000Z,Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! Veja e distribua! #FábulaDos2Ladrões,nao,537 Replies. Reply,614 reposts. Repost,1991 Likes. Like,,
1572342339896594432,https://x.com/i/web/status/1572342339896594432,Ciro Gomes,@cirogomes,2022-09-20T21:50:01.000Z,Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! Não perca! #FábulaDos2Ladrões,nao,431 Replies. Reply,611 reposts. Repost,2029 Likes. Like,,
1572307869722185733,https://x.com/i/web/status/1572307869722185733,Ciro Gomes,@cirogomes,2022-09-20T19:33:02.000Z,"Hoje temos mais um encontro AO VIVO na 
cirotv.com.br! Acompanhe a transmissão do nosso programa completo – com direito a muitos reacts, interação com o público e muito mais. Espero vocês às 20h45!",nao,79 Replies. Reply,197 reposts. Repost,703 Likes. Like,,
1572290928747970561,https://x.com/i/web/status/1572290928747970561,Ciro Gomes,@cirogomes,2022-09-20T18:25:43.000Z,"Com esta nova ida à ONU, Bolsonaro bateu um recorde mundial. O de presidente que mais mentiu no plenário das Nações Unidas. Se o ano passado já tinha sido um vexame, desta vez foi um horror: um Pinocchio decadente a gaguejar lorotas eleitorais.",nao,296 Replies. Reply,422 reposts. Repost,2065 Likes. Like,,
1572283810091499521,https://x.com/i/web/status/1572283810091499521,Ciro Gomes,@cirogomes,2022-09-20T17:57:26.000Z,#Faltam12Dias pra votar Ciro 12 ,nao,30 Replies. Reply,185 reposts. Repost,704 Likes. Like,,
1572283793951838213,https://x.com/i/web/status/1572283793951838213,Ciro Gomes,@cirogomes,2022-09-20T17:57:22.000Z,#Faltam12Dias pra votar Ciro 12 ,nao,276 Replies. Reply,447 reposts. Repost,1761 Likes. Like,,
1572278024141144064,https://x.com/i/web/status/1572278024141144064,Ciro Gomes,@cirogomes,2022-09-20T17:34:27.000Z,"Se liga na programação de hoje da nossa #CiroTV!  Acompanhe: 
cirotv.com.br",nao,35 Replies. Reply,159 reposts. Repost,614 Likes. Like,,
1572270298036142084,https://x.com/i/web/status/1572270298036142084,Ciro Gomes,@cirogomes,2022-09-20T17:03:45.000Z,"Qual a causa de um candidato fugir dos debates, não apresentar propostas e se esconder na memória ilusória de um passado que se dissipou? Falta de respeito? Falta de coragem? Soberba? Rabo preso? Ou simplesmente falta de vergonha?",nao,4926 Replies. Reply,4111 reposts. Repost,31203 Likes. Like,,
1572266744613376001,https://x.com/i/web/status/1572266744613376001,Ciro Gomes,@cirogomes,2022-09-19T17:41:04.000Z,"Obrigado, 
@tony_segundo
. Bela música pra gente marcar a arrancada dos doze dias finais. #Faltam12Dias ",nao,42 Replies. Reply,208 reposts. Repost,813 Likes. Like,,
1572254272292417536,https://x.com/i/web/status/1572254272292417536,Ciro Gomes,@cirogomes,2022-09-20T16:00:04.000Z,"O Brasil é o 96º país mais corrupto do mundo. Que vexame, né? No programa de hoje, vou explicar o que pretendo fazer para reprimir essa roubalheira generalizada. Acompanhe e já anote na agenda: HOJE, às 20h45, temos um encontro AO VIVO na 
cirotv.com.br",nao,130 Replies. Reply,462 reposts. Repost,1184 Likes. Like,,
1572231695738306560,https://x.com/i/web/status/1572231695738306560,Ciro Gomes,@cirogomes,2022-09-20T14:30:21.000Z,"Estamos AO VIVO na sabatina promovida pela Associação Brasileira de Supermercados (ABRAS). Acompanhe: 
cirotv.com.br ",nao,58 Replies. Reply,175 reposts. Repost,679 Likes. Like,,
1572230369172242436,https://x.com/i/web/status/1572230369172242436,Ciro Gomes,@cirogomes,2022-09-20T14:25:05.000Z,SABATINA COM ASSOCIAÇÃO DE SUPERMERCADOS | GIRO DO CIRO | 20/09/2022,nao,46 Replies. Reply,189 reposts. Repost,618 Likes. Like,,
1572229511302766592,https://x.com/i/web/status/1572229511302766592,Ciro Gomes,@cirogomes,2022-09-20T13:23:55.000Z,"Meu carinho, força e solidariedade ao 
@davidmirandario
, 
@ggreenwald
 e toda a família. Tenho toda certeza de que o David, em breve estará plenamente recuperado e pronto para continuar ajudando o Brasil e os brasileiros. Força, meu irmão!",nao,28 Replies. Reply,249 reposts. Repost,1376 Likes. Like,,
1572224327646384129,https://x.com/i/web/status/1572224327646384129,Ciro Gomes,@cirogomes,2022-09-20T14:01:04.000Z,"Pessoal, logo mais estaremos na sabatina que a Associação Brasileira de Supermercados (ABRAS) está promovendo com todos os presidenciáveis. Acompanhe AO VIVO aqui nas redes e pela 
cirotv.com.br #CiroNaABRAS",nao,35 Replies. Reply,145 reposts. Repost,527 Likes. Like,,
1572220839130431491,https://x.com/i/web/status/1572220839130431491,Ciro Gomes,@cirogomes,2022-09-20T13:47:13.000Z,"Ciro é o único com projeto para a criação de quatro complexos industriais: Saúde; Defesa; Agronegócio; e Petróleo, Gás e Bioenergia. E quando falamos de reindustrialização, estamos falando de emprego, redução de custos e fortalecimento da soberania nacional.",nao,170 Replies. Reply,416 reposts. Repost,1540 Likes. Like,,
1572212094971351044,https://x.com/i/web/status/1572212094971351044,Ciro Gomes,@cirogomes,2022-09-20T13:12:28.000Z,Você já conhece a Lei Antiganância – a proposta que vai libertar milhões de brasileiros da prisão dos juros altos? Veja os detalhes na entrevista de Ciro à Rádio Super.,nao,122 Replies. Reply,343 reposts. Repost,1156 Likes. Like,,
1572201645941092354,https://x.com/i/web/status/1572201645941092354,Ciro Gomes,@cirogomes,2022-09-20T12:30:57.000Z,"Minha proposta é que quando você pagar R$ 200, qualquer que seja o prazo, a Lei determina a quitação e eu acabo com essa coisa que levou 66,6 milhões de brasileiros à humilhação de terem o seu nome no SPC.",nao,23 Replies. Reply,136 reposts. Repost,704 Likes. Like,,
1572201644464705537,https://x.com/i/web/status/1572201644464705537,Ciro Gomes,@cirogomes,2022-09-20T12:30:56.000Z,A Lei Antiganância vem para libertar nosso povo dos mais altos juros do mundo. Porque hoje você pega emprestado R$ 100 e paga muitas vezes mais.,nao,96 Replies. Reply,348 reposts. Repost,1611 Likes. Like,,
1572193419182702593,https://x.com/i/web/status/1572193419182702593,Ciro Gomes,@cirogomes,2022-09-20T11:58:15.000Z,Eu vou lutar até o fim com humildade e obstinação porque temos um PROJETO concreto para os principais problemas do Brasil. E espero que Deus abençoe o povo brasileiro para que escolha aquilo que for o melhor pra nós.,nao,622 Replies. Reply,465 reposts. Repost,2402 Likes. Like,,
1572188341550084098,https://x.com/i/web/status/1572188341550084098,Ciro Gomes,@cirogomes,2022-09-20T11:38:05.000Z,"Gente boa, já começou minha entrevista na Rádio Super Notícia, de Minas Gerais. Assista ao vivo:
youtu.be/gA4Myco5nHs",nao,111 Replies. Reply,179 reposts. Repost,812 Likes. Like,,
1572179753045721092,https://x.com/i/web/status/1572179753045721092,Ciro Gomes,@cirogomes,2022-09-20T11:03:57.000Z,BOM DIA MEU BRASILZÃO!  Passando pra lembrar que faltam só 12 dias pra gente votar #CiroPresidente12 e mudar o rumo do nosso país! Vamos juntos? #Faltam12Dias ,nao,1208 Replies. Reply,844 reposts. Repost,4181 Likes. Like,,
1572072403907346432,https://x.com/i/web/status/1572072403907346432,Ciro Gomes,@cirogomes,2022-09-20T03:57:23.000Z,Ciro tem um pedido especial pra você! #CiroNaRedeVida,nao,242 Replies. Reply,424 reposts. Repost,1396 Likes. Like,,
1572067979055210497,https://x.com/i/web/status/1572067979055210497,Ciro Gomes,@cirogomes,2022-09-20T03:39:48.000Z,"Precisamos combater a corrupção! Não podemos deixar que o povo pense que ser corrupto vale a pena, que a impunidade é o prêmio para os ladrões da política, como infelizmente está acontecendo. Hoje nós estamos vendo Lula e Bolsonaro debatendo pra ver qual dos dois é mais corrupto.",nao,242 Replies. Reply,286 reposts. Repost,1239 Likes. Like,,
1572067685780914310,https://x.com/i/web/status/1572067685780914310,Ciro Gomes,@cirogomes,2022-09-20T03:38:38.000Z,"Faz cinco anos que não é atualizado o valor da merenda escolar, que muitas vezes é a única refeição que uma criança tem. Enquanto isso, nosso povo assiste toda essa roubalheira em escândalos como o Orçamento Secreto e a Emenda do Relator, que passam de 20 bilhões de reais.",nao,78 Replies. Reply,288 reposts. Repost,1147 Likes. Like,,
1572064604708126721,https://x.com/i/web/status/1572064604708126721,Ciro Gomes,@cirogomes,2022-09-20T03:26:23.000Z,"""É preciso combater a corrupção pelo desvio de dinheiro público que faz falta na vida sofrida do nosso povo, mas também para não ensinar aos brasileiros que roubar vale a pena"". Ciro conhece as distorções do Brasil e fala um pouco sobre elas. Confira! #CiroNaRedeVida",nao,69 Replies. Reply,249 reposts. Repost,861 Likes. Like,,
1572064262306267142,https://x.com/i/web/status/1572064262306267142,Ciro Gomes,@cirogomes,2022-09-20T03:25:02.000Z,Eu não sirvo a dois senhores. Meu senhor é o povo brasileiro. Sou o único candidato que está propondo uma reforma tributária para diminuir os impostos do nosso povo pobre e da classe média e aumentar os impostos dos super-ricos que não pagam nada no Brasil.,nao,400 Replies. Reply,452 reposts. Repost,2174 Likes. Like,,
1572062028587565064,https://x.com/i/web/status/1572062028587565064,Ciro Gomes,@cirogomes,2022-09-20T03:16:09.000Z,"Transformar a educação brasileira é uma das principais prioridades de Ciro. Em entrevista à 
@REDEVIDA
, ele explica como vai fazer para melhorar a educação das nossas crianças e jovens. #CiroNaRedeVida",nao,55 Replies. Reply,251 reposts. Repost,732 Likes. Like,,
1572060869252775936,https://x.com/i/web/status/1572060869252775936,Ciro Gomes,@cirogomes,2022-09-20T03:11:33.000Z,"Só a educação vai transformar nosso povo pobre, sofrido, desempregado, numa nação livre, soberana, democrática e capaz de enfrentar o desafio do trabalho. Por isso, uma das minhas grandes prioridades é transformar a educação brasileira em uma das dez melhores do mundo em 15 anos.",nao,128 Replies. Reply,245 reposts. Repost,978 Likes. Like,,
1572038422226771968,https://x.com/i/web/status/1572038422226771968,Ciro Gomes,@cirogomes,2022-09-20T01:42:21.000Z,"Logo mais, às 23h, vamos fechar a segunda-feira com uma entrevista para a 
@REDEVIDA
. Acompanhe e participe com a hashtag #CiroNaRedeVida ",nao,121 Replies. Reply,224 reposts. Repost,840 Likes. Like,,
1572034796406317059,https://x.com/i/web/status/1572034796406317059,Ciro Gomes,@cirogomes,2022-09-20T01:27:57.000Z,"Muito obrigado a todos que acompanharam #CiroNoRatinho! É sempre um prazer quando tenho a oportunidade de me apresentar ao nosso povo como um candidato preparado, com nome limpo e com projeto para mudar o Brasil! ",nao,180 Replies. Reply,248 reposts. Repost,1303 Likes. Like,,
1572031146745266177,https://x.com/i/web/status/1572031146745266177,Ciro Gomes,@cirogomes,2022-09-20T01:13:26.000Z,"Meu irmão, minha irmã, quem ganha ou não é você que decide. O sistema está empurrando pro povo escolher entre o coisa ruim e o coisa pior, querem tomar até a sua liberdade de escolher em quem votar. Me dê uma oportunidade e aí eu faço história, eu mudo de verdade o nosso Brasil!",nao,5970 Replies. Reply,2693 reposts. Repost,11422 Likes. Like,,
1572030884332584960,https://x.com/i/web/status/1572030884332584960,Ciro Gomes,@cirogomes,2022-09-20T01:12:24.000Z,"Na sequência de propostas apresentadas para o 
@ratinhodosbt
, Ciro também explicou como vai funcionar a taxação de grandes fortunas e porque ela não vai estimular a fuga de investidores do país. #CiroNoRatinho",nao,125 Replies. Reply,445 reposts. Repost,1484 Likes. Like,,
1572019000023945216,https://x.com/i/web/status/1572019000023945216,Ciro Gomes,@cirogomes,2022-09-20T00:25:10.000Z,"Se você acha que eu tenho boas propostas e quer conhecer melhor, me dê um voto agora. Me dê uma oportunidade, porque esses outros já tiveram e a gente sabe muito bem no que deu. Não dá pra repetir as mesmas coisas e esperar resultados diferentes. Temos a chance de mudar o país!",nao,812 Replies. Reply,591 reposts. Repost,2744 Likes. Like,,
1572018866133540864,https://x.com/i/web/status/1572018866133540864,Ciro Gomes,@cirogomes,2022-09-20T00:24:39.000Z,"Temos o maior estoque de terras férteis do mundo, a província mineral mais rica, a biodiversidade mais enriquecedora e fomos a economia que mais cresceu entre 1930 e 1980, agora crescemos 0. Por que não crescemos mais? É a política, tá na sua mão mudar!",nao,69 Replies. Reply,265 reposts. Repost,1106 Likes. Like,,
1572018056049606669,https://x.com/i/web/status/1572018056049606669,Ciro Gomes,@cirogomes,2022-09-20T00:21:25.000Z,"Em sua conversa com 
@ratinhodosbt
, Ciro deu detalhes sobre como pretende limpar o nome dos mais de 66 milhões de brasileiros endividados. #CiroNoRatinho",nao,105 Replies. Reply,429 reposts. Repost,1541 Likes. Like,,
1572006067290218497,https://x.com/i/web/status/1572006067290218497,Ciro Gomes,@cirogomes,2022-09-19T23:33:47.000Z,"Aproveitando que está todo mundo prestando atenção no sepultamento da Rainha, vamos aos fatos: na Inglaterra, o governo gasta 8x o que gastamos aqui na saúde pública da população. Exatamente por isso precisamos rever a questão do Teto de Gastos.",nao,79 Replies. Reply,275 reposts. Repost,1226 Likes. Like,,
1572003920603648000,https://x.com/i/web/status/1572003920603648000,Ciro Gomes,@cirogomes,2022-09-19T23:25:15.000Z,"As pessoas sabem que é necessário o refinanciamento das dívidas, mas todos os dias estão sendo bombardeadas com o deboche de que isso não é possível. É possível e muito simples de fazer. Resolvo isso nos seis primeiros meses de governo.",nao,68 Replies. Reply,296 reposts. Repost,1151 Likes. Like,,
1572003045126324229,https://x.com/i/web/status/1572003045126324229,Ciro Gomes,@cirogomes,2022-09-19T23:21:47.000Z,"O povo brasileiro, indignado com o mais devastador escândalo de corrupção e com a mais grave crise da história, elegeu Bolsonaro.

Será que é razoável agora, decepcionado com Bolsonaro, votar no Lula – um dos maiores responsáveis por essa tragédia? Precisamos desarmar essa bomba!",nao,1626 Replies. Reply,757 reposts. Repost,4325 Likes. Like,,
1572001560627912704,https://x.com/i/web/status/1572001560627912704,Ciro Gomes,@cirogomes,2022-09-19T23:15:53.000Z,"A política brasileira se vendeu para um sistema econômico que transfere renda de quem trabalha e produz para o sistema financeiro. O Brasil tem 4 dos 10 bancos mais lucrativos do mundo, ao mesmo tempo que a economia brasileira está estagnada há 11 anos: 8 de PT e 3 de Bolsonaro.",nao,173 Replies. Reply,329 reposts. Repost,1281 Likes. Like,,
1572000521489354752,https://x.com/i/web/status/1572000521489354752,Ciro Gomes,@cirogomes,2022-09-19T23:11:45.000Z,Eu não sou candidato porque é fácil. Sou candidato porque é necessário. E lamento por ser o único com propostas concretas para tirar o Brasil dessa crise.,nao,638 Replies. Reply,573 reposts. Repost,3319 Likes. Like,,
1571988115388235776,https://x.com/i/web/status/1571988115388235776,Ciro Gomes,@cirogomes,2022-09-19T22:22:27.000Z,"Já chegamos para a entrevista de hoje no 
@ratinhodosbt
! Avise pra todo mundo e acompanhe ao vivo! #CiroNoRatinho",nao,524 Replies. Reply,553 reposts. Repost,2949 Likes. Like,,
1571967368892399617,https://x.com/i/web/status/1571967368892399617,Ciro Gomes,@cirogomes,2022-09-19T21:00:01.000Z,Sabe qual é a maior FRAUDE que pode acontecer nessa eleição? Veja aqui e descubra.,nao,1696 Respostas. Resposta,1809 reposts. Repost,4821 Curtidas. Curtida,,
1571956040622481408,https://x.com/i/web/status/1571956040622481408,Ciro Gomes,@cirogomes,2022-09-19T20:15:00.000Z,"Com a palavra, minha mulher, amiga, companheira e militante pelo Brasil: 
@gisellebezerra
 ",nao,118 Respostas. Resposta,307 reposts. Repost,1084 Curtidas. Curtida,,
1571951225670615040,https://x.com/i/web/status/1571951225670615040,Ciro Gomes,@cirogomes,2022-09-19T19:55:52.000Z,"E sobre a necessidade de retomar a produção de muitos dos medicamentos e equipamentos que hoje compramos lá fora – economizando para investir no SUS, no desenvolvimento de tecnologias nacionais e na geração de empregos no Brasil.",nao,19 Respostas. Resposta,146 reposts. Repost,692 Curtidas. Curtida,,
1571951221984104448,https://x.com/i/web/status/1571951221984104448,Ciro Gomes,@cirogomes,2022-09-19T19:55:51.000Z,"Hoje pela manhã também tivemos um encontro com o pessoal do Conselho Nacional dos Secretários de Saúde (CONASS), aqui em São Paulo. Na conversa, falamos sobre nosso projeto de fortalecer o Complexo Industrial da Saúde, que foi destroçado pelos últimos governos –",nao,61 Respostas. Resposta,278 reposts. Repost,1253 Curtidas. Curtida,,
1571909354227482628,https://x.com/i/web/status/1571909354227482628,Ciro Gomes,@cirogomes,2022-09-19T17:09:29.000Z,"Tenho um rumo, tenho princípios e o que eu mais quero nesse universo é MUDAR NOSSO BRASIL! ",nao,471 Respostas. Resposta,812 reposts. Repost,2564 Curtidas. Curtida,,
1571899889273180161,https://x.com/i/web/status/1571899889273180161,Ciro Gomes,@cirogomes,2022-09-19T16:31:52.000Z,No encontro falamos um pouco mais sobre a necessidade de acabar com o cartel dos cinco bancos que controlam 85% do mercado e impõem à população os juros mais altos do mundo.,nao,36 Respostas. Resposta,140 reposts. Repost,656 Curtidas. Curtida,,
1571899869656395778,https://x.com/i/web/status/1571899869656395778,Ciro Gomes,@cirogomes,2022-09-19T16:31:48.000Z,"Gente boa, nossa segunda-feira começou na #CasaCiro12, onde tivemos um encontro com representantes da Associação Brasileira de Fintechs e Zetta – que congrega bancos digitais e tem como foco a inovação do setor financeiro no país.",nao,77 Respostas. Resposta,233 reposts. Repost,1071 Curtidas. Curtida,,
1571872705388986372,https://x.com/i/web/status/1571872705388986372,Ciro Gomes,@cirogomes,2022-09-19T14:43:51.000Z,"Atenção, turma: temos um encontro marcado hoje, às 20h! Vou participar da sabatina Candidatos com o Ratinho, promovida pelo SBT. Compartilhe com os amigos e acompanhe AO VIVO. #CiroNoRatinho",nao,448 Respostas. Resposta,689 reposts. Repost,2324 Curtidas. Curtida,,
1571635302283808770,https://x.com/i/web/status/1571635302283808770,Ciro Gomes,@cirogomes,2022-09-18T23:00:30.000Z,"Minha gente, vamos mudar o rumo dessa prosa ruim que fizeram do nosso Brasil? 

O 
@CartunistaT
 mandou o recado! Assista e comente o que você achou.",nao,417 Respostas. Resposta,545 reposts. Repost,1856 Curtidas. Curtida,,
1571605228599787521,https://x.com/i/web/status/1571605228599787521,Ciro Gomes,@cirogomes,2022-09-18T21:01:00.000Z,Você mudaria de time só porque alguém disse que ele não seria campeão? #VerdadeiroVotoÚtil,nao,1523 Respostas. Resposta,742 reposts. Repost,3125 Curtidas. Curtida,,
